date,stock_id,pattern,direction,lf,bucket,avg_vol,close,composite,fwd_return,outcome
2025-04-28,1303,diamond_top,sell,0.5399,"[0.3, 0.6)",12019517,30.45,0.2340,-0.011494,incorrect
2025-04-28,1464,m_top,sell,0.1109,"[0.0, 0.3)",1666246,14.35,0.1013,-0.041812,incorrect
2025-04-29,1303,diamond_top,sell,0.5316,"[0.3, 0.6)",11564023,30.95,0.2303,-0.043619,incorrect
2025-04-29,1464,m_top,sell,0.0887,"[0.0, 0.3)",1504268,14.45,0.0810,-0.048443,incorrect
2025-04-30,1303,diamond_top,sell,0.5160,"[0.3, 0.6)",10763125,30.60,0.2236,-0.032680,incorrect
2025-04-30,1464,m_top,sell,0.0793,"[0.0, 0.3)",1440832,14.35,0.0725,-0.045296,incorrect
2025-05-02,1303,diamond_top,sell,0.5073,"[0.3, 0.6)",10341981,30.85,0.2198,-0.071313,correct
2025-05-02,1464,m_top,sell,0.0714,"[0.0, 0.3)",1389424,14.55,0.0653,-0.061856,correct
2025-05-05,1303,diamond_top,sell,0.5101,"[0.3, 0.6)",10474050,31.60,0.2210,-0.129747,correct
2025-05-05,1464,m_top,sell,0.0704,"[0.0, 0.3)",1383008,14.15,0.0643,-0.060071,correct
2025-05-05,1536,descending_flag,sell,0.5345,"[0.3, 0.6)",11723588,60.00,0.0354,-0.033333,incorrect
2025-05-05,1522,descending_flag,sell,0.1679,"[0.0, 0.3)",2166966,46.05,0.0208,-0.006515,incorrect
2025-05-05,1477,descending_flag,sell,0.1918,"[0.0, 0.3)",2419104,256.50,0.0193,0.040936,incorrect
2025-05-05,2376,descending_flag,sell,0.2887,"[0.0, 0.3)",3778488,232.50,0.0073,0.144086,incorrect
2025-05-05,3008,descending_flag,sell,0.0000,"[0.0, 0.3)",915048,2135.00,0.0000,0.063232,incorrect
2025-05-05,1342,descending_flag,sell,0.0000,"[0.0, 0.3)",375552,90.00,0.0000,0.012222,incorrect
2025-05-05,1733,descending_flag,sell,0.0000,"[0.0, 0.3)",442843,29.45,0.0000,0.030560,incorrect
2025-05-05,1527,descending_flag,sell,0.0000,"[0.0, 0.3)",321342,35.75,0.0000,0.051748,incorrect
2025-05-05,1907,ascending_wedge,buy,0.0705,"[0.0, 0.3)",1383301,28.05,0.0428,-0.046346,incorrect
2025-05-05,1730,ascending_wedge,buy,0.0000,"[0.0, 0.3)",47422,55.70,0.0000,0.025135,incorrect
2025-05-06,1303,diamond_top,sell,0.5019,"[0.3, 0.6)",10089409,31.80,0.2175,-0.130503,correct
2025-05-06,1464,m_top,sell,0.0742,"[0.0, 0.3)",1407528,14.30,0.0678,-0.066434,correct
2025-05-06,1536,descending_flag,sell,0.5395,"[0.3, 0.6)",11994761,60.70,0.0483,-0.023064,incorrect
2025-05-06,1762,descending_flag,sell,0.0000,"[0.0, 0.3)",128164,28.50,0.0000,0.017544,incorrect
2025-05-06,1730,ascending_wedge,buy,0.0000,"[0.0, 0.3)",45187,56.50,0.0000,0.003540,incorrect
2025-05-07,1303,diamond_top,sell,0.4841,"[0.3, 0.6)",9291844,31.80,0.2098,-0.116352,correct
2025-05-07,1464,m_top,sell,0.0296,"[0.0, 0.3)",1146095,13.90,0.0271,-0.025180,incorrect
2025-05-07,3008,descending_flag,sell,0.0000,"[0.0, 0.3)",872825,2100.00,0.0000,0.104762,incorrect
2025-05-07,1527,descending_flag,sell,0.0000,"[0.0, 0.3)",240819,36.40,0.0000,0.043956,incorrect
2025-05-07,1725,descending_flag,sell,0.0000,"[0.0, 0.3)",60216,29.70,0.0000,0.005051,incorrect
2025-05-07,1323,descending_flag,sell,0.0000,"[0.0, 0.3)",48459,20.75,0.0000,0.021687,incorrect
2025-05-07,1730,ascending_wedge,buy,0.0000,"[0.0, 0.3)",44506,57.00,0.0000,-0.005263,incorrect
2025-05-08,1582,descending_flag,sell,0.0614,"[0.0, 0.3)",1326943,74.50,0.0280,0.059060,incorrect
2025-05-08,3008,descending_flag,sell,0.0000,"[0.0, 0.3)",740244,2135.00,0.0000,0.086651,incorrect
2025-05-08,1527,descending_flag,sell,0.0000,"[0.0, 0.3)",197930,36.70,0.0000,0.032698,incorrect
2025-05-08,1475,descending_flag,sell,0.0000,"[0.0, 0.3)",105271,41.40,0.0000,0.056763,incorrect
2025-05-08,1539,descending_flag,sell,0.0000,"[0.0, 0.3)",147911,19.25,0.0000,-0.041558,incorrect
2025-05-08,1256,ascending_wedge,buy,0.0000,"[0.0, 0.3)",33546,125.50,0.0000,-0.043825,incorrect
2025-05-08,1730,ascending_wedge,buy,0.0000,"[0.0, 0.3)",42379,57.10,0.0000,-0.007005,incorrect
2025-05-08,1516,ascending_wedge,buy,0.0000,"[0.0, 0.3)",103008,16.40,0.0000,-0.057927,incorrect
2025-05-09,1582,descending_flag,sell,0.0327,"[0.0, 0.3)",1162455,75.20,0.0200,0.043883,incorrect
2025-05-09,1473,descending_flag,sell,0.0000,"[0.0, 0.3)",277018,29.90,0.0000,0.006689,incorrect
2025-05-09,1475,descending_flag,sell,0.0000,"[0.0, 0.3)",90383,40.65,0.0000,0.086101,incorrect
2025-05-09,1215,ascending_wedge,buy,0.0000,"[0.0, 0.3)",822447,110.00,0.0000,0.027273,incorrect
2025-05-09,1516,ascending_wedge,buy,0.0000,"[0.0, 0.3)",128719,18.00,0.0000,-0.133333,incorrect
2025-05-12,1516,ascending_wedge,buy,0.0000,"[0.0, 0.3)",159890,18.45,0.0000,-0.173442,incorrect
2025-05-13,1516,ascending_wedge,buy,0.0000,"[0.0, 0.3)",184898,18.20,0.0000,-0.131868,incorrect
2025-05-14,1515,ascending_flag,buy,0.0000,"[0.0, 0.3)",769794,31.25,0.0000,-0.044800,incorrect
2025-05-14,1733,ascending_flag,buy,0.0000,"[0.0, 0.3)",301830,31.10,0.0000,-0.043408,incorrect
2025-05-14,1530,ascending_flag,buy,0.0000,"[0.0, 0.3)",183689,31.60,0.0000,0.026899,incorrect
2025-05-14,1471,ascending_wedge,buy,0.0000,"[0.0, 0.3)",345115,11.35,0.0000,-0.044053,incorrect
2025-05-14,1410,ascending_wedge,buy,0.0000,"[0.0, 0.3)",29360,36.80,0.0000,0.067935,correct
2025-05-16,1231,diamond_top,sell,0.0000,"[0.0, 0.3)",348502,137.00,0.0000,-0.018248,incorrect
2025-05-16,1515,diamond_top,sell,0.0000,"[0.0, 0.3)",501600,31.20,0.0000,-0.083333,correct
2025-05-16,1215,ascending_wedge,buy,0.0021,"[0.0, 0.3)",1009920,114.50,0.0007,-0.021834,incorrect
2025-05-16,1903,ascending_wedge,buy,0.0000,"[0.0, 0.3)",796965,57.60,0.0000,0.029514,incorrect
2025-05-16,1471,ascending_wedge,buy,0.0000,"[0.0, 0.3)",448021,11.50,0.0000,-0.073913,incorrect
2025-05-16,1339,w_bottom,buy,0.0000,"[0.0, 0.3)",47190,54.00,0.0000,-0.090741,incorrect
2025-05-19,1442,descending_flag,sell,0.0000,"[0.0, 0.3)",905914,69.60,0.0000,0.076149,incorrect
2025-05-19,1231,diamond_top,sell,0.0000,"[0.0, 0.3)",340033,137.00,0.0000,0.000000,incorrect
2025-05-19,1515,diamond_top,sell,0.0000,"[0.0, 0.3)",366377,30.55,0.0000,-0.054010,correct
2025-05-19,1503,ascending_wedge,buy,0.3920,"[0.3, 0.6)",6080364,193.50,0.0249,-0.046512,incorrect
2025-05-19,1903,ascending_wedge,buy,0.1003,"[0.0, 0.3)",1586726,63.10,0.0223,-0.069731,incorrect
2025-05-19,1339,w_bottom,buy,0.0000,"[0.0, 0.3)",47734,53.70,0.0000,-0.087523,incorrect
2025-05-20,1231,diamond_top,sell,0.0000,"[0.0, 0.3)",335083,139.00,0.0000,-0.017986,incorrect
2025-05-20,1515,diamond_top,sell,0.0000,"[0.0, 0.3)",322984,31.10,0.0000,-0.080386,correct
2025-05-20,1466,ascending_wedge,buy,0.0650,"[0.0, 0.3)",1348821,18.25,0.0334,-0.090411,incorrect
2025-05-20,1723,ascending_wedge,buy,0.0000,"[0.0, 0.3)",161512,96.80,0.0000,-0.072314,incorrect
2025-05-21,2002,diamond_top,sell,0.6653,"[0.6, 0.9)",21410180,21.05,0.0733,-0.092637,correct
2025-05-21,1231,diamond_top,sell,0.0000,"[0.0, 0.3)",317872,139.00,0.0000,-0.007194,incorrect
2025-05-21,1515,diamond_top,sell,0.0000,"[0.0, 0.3)",291660,31.15,0.0000,-0.083467,correct
2025-05-21,2303,ascending_wedge,buy,0.7778,"[0.6, 0.9)",35936589,49.55,0.3668,-0.025227,incorrect
2025-05-21,1466,ascending_wedge,buy,0.0899,"[0.0, 0.3)",1512526,18.30,0.0365,-0.095628,incorrect
2025-05-21,1723,ascending_wedge,buy,0.0000,"[0.0, 0.3)",169083,96.50,0.0000,-0.060104,incorrect
2025-05-21,1516,ascending_wedge,buy,0.0000,"[0.0, 0.3)",220157,20.35,0.0000,-0.277641,incorrect
2025-05-21,1339,w_bottom,buy,0.0000,"[0.0, 0.3)",49378,54.30,0.0000,-0.088398,incorrect
2025-05-21,1410,ascending_wedge,buy,0.0000,"[0.0, 0.3)",40145,37.60,0.0000,0.010638,incorrect
2025-05-22,2002,diamond_top,sell,0.6749,"[0.6, 0.9)",22374763,20.45,0.3117,-0.073350,correct
2025-05-22,1326,diamond_top,sell,0.4750,"[0.3, 0.6)",8911098,25.00,0.1745,-0.080000,correct
2025-05-22,1515,diamond_top,sell,0.0000,"[0.0, 0.3)",272457,30.30,0.0000,-0.070957,correct
2025-05-22,2882,ascending_wedge,buy,0.8719,"[0.6, 0.9)",55447834,65.60,0.0928,0.009146,incorrect
2025-05-22,1339,w_bottom,buy,0.0000,"[0.0, 0.3)",48790,53.90,0.0000,-0.075139,incorrect
2025-05-23,2002,diamond_top,sell,0.6878,"[0.6, 0.9)",23750083,20.30,0.3177,-0.081281,correct
2025-05-23,1326,diamond_top,sell,0.4745,"[0.3, 0.6)",8890120,24.90,0.1743,-0.098394,correct
2025-05-23,1903,ascending_wedge,buy,0.2930,"[0.0, 0.3)",3854142,72.60,0.1077,-0.221763,incorrect
2025-05-26,2002,diamond_top,sell,0.6914,"[0.6, 0.9)",24146819,20.20,0.3193,-0.086634,correct
2025-05-26,1326,diamond_top,sell,0.4774,"[0.3, 0.6)",9009795,24.70,0.1754,-0.097166,correct
2025-05-27,2002,diamond_top,sell,0.6943,"[0.6, 0.9)",24467304,20.00,0.3207,-0.055000,correct
2025-05-27,1326,diamond_top,sell,0.4807,"[0.3, 0.6)",9151418,24.30,0.1766,-0.059671,correct
2025-05-27,1532,diamond_top,sell,0.0350,"[0.0, 0.3)",1174673,26.45,0.0151,0.018904,incorrect
2025-05-27,1806,w_bottom,buy,0.1691,"[0.0, 0.3)",2178751,11.70,0.0211,-0.029915,incorrect
2025-05-28,2002,diamond_top,sell,0.6984,"[0.6, 0.9)",24937167,20.05,0.3226,-0.064838,correct
2025-05-28,1532,diamond_top,sell,0.0315,"[0.0, 0.3)",1155917,26.25,0.0136,0.024762,incorrect
2025-05-28,1325,ascending_wedge,buy,0.1839,"[0.0, 0.3)",2332782,36.10,0.0215,-0.155125,incorrect
2025-05-28,1732,ascending_wedge,buy,0.0868,"[0.0, 0.3)",1491183,30.95,0.0050,-0.156704,incorrect
2025-05-29,2002,diamond_top,sell,0.7235,"[0.6, 0.9)",27994098,19.75,0.3342,-0.037975,incorrect
2025-05-29,2002,m_top,sell,0.7235,"[0.6, 0.9)",27994098,19.75,0.0687,-0.037975,incorrect
2025-05-29,1532,diamond_top,sell,0.0274,"[0.0, 0.3)",1134579,26.05,0.0119,0.034549,incorrect
2025-05-29,1472,m_top,sell,0.0000,"[0.0, 0.3)",144582,97.60,0.0000,-0.059426,correct
2025-05-29,1709,descending_flag,sell,0.0000,"[0.0, 0.3)",364749,18.20,0.0000,0.002747,incorrect
2025-05-29,1732,ascending_wedge,buy,0.2315,"[0.0, 0.3)",2904015,31.30,0.0145,-0.156550,incorrect
2025-06-02,2002,diamond_top,sell,0.7367,"[0.6, 0.9)",29746102,19.20,0.3402,-0.005208,incorrect
2025-06-02,1102,diamond_top,sell,0.4953,"[0.3, 0.6)",9787129,41.70,0.1656,0.035971,incorrect
2025-06-02,2002,m_top,sell,0.7367,"[0.6, 0.9)",29746102,19.20,0.1200,-0.005208,incorrect
2025-06-02,1532,diamond_top,sell,0.0176,"[0.0, 0.3)",1084640,25.85,0.0076,0.042553,incorrect
2025-06-02,1709,descending_flag,sell,0.0000,"[0.0, 0.3)",366033,17.90,0.0000,0.016760,incorrect
2025-06-02,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",277359,9.23,0.0000,-0.013001,incorrect
2025-06-02,1732,ascending_wedge,buy,0.3015,"[0.3, 0.6)",4008453,32.30,0.0427,-0.178019,incorrect
2025-06-02,1410,ascending_wedge,buy,0.0000,"[0.0, 0.3)",78232,39.70,0.0000,-0.054156,incorrect
2025-06-03,2002,diamond_top,sell,0.7321,"[0.6, 0.9)",29119494,19.25,0.3381,-0.023377,incorrect
2025-06-03,1102,diamond_top,sell,0.4945,"[0.3, 0.6)",9752064,41.80,0.1653,0.020335,incorrect
2025-06-03,2002,m_top,sell,0.7321,"[0.6, 0.9)",29119494,19.25,0.1192,-0.023377,incorrect
2025-06-03,1532,diamond_top,sell,0.0008,"[0.0, 0.3)",1003568,25.50,0.0003,0.035294,incorrect
2025-06-03,1563,descending_flag,sell,0.0000,"[0.0, 0.3)",716636,55.70,0.0000,-0.050269,correct
2025-06-03,1217,diamond_top,sell,0.0000,"[0.0, 0.3)",791802,10.80,0.0000,-0.023148,incorrect
2025-06-03,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",267573,9.28,0.0000,-0.038793,incorrect
2025-06-03,2376,ascending_wedge,buy,0.3795,"[0.3, 0.6)",5742310,282.50,0.1709,0.001770,incorrect
2025-06-03,1410,ascending_wedge,buy,0.0000,"[0.0, 0.3)",84668,39.80,0.0000,-0.060302,incorrect
2025-06-04,2002,diamond_top,sell,0.7239,"[0.6, 0.9)",28040958,19.20,0.3343,-0.010417,incorrect
2025-06-04,1102,diamond_top,sell,0.4959,"[0.3, 0.6)",9812081,41.40,0.1658,0.047101,incorrect
2025-06-04,2002,m_top,sell,0.7239,"[0.6, 0.9)",28040958,19.20,0.1179,-0.010417,incorrect
2025-06-04,1532,diamond_top,sell,0.0000,"[0.0, 0.3)",907759,26.00,0.0000,0.036538,incorrect
2025-06-04,1720,diamond_top,sell,0.0000,"[0.0, 0.3)",145909,57.60,0.0000,0.001736,incorrect
2025-06-04,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",269412,9.36,0.0000,-0.045940,incorrect
2025-06-04,2376,ascending_wedge,buy,0.3986,"[0.3, 0.6)",6267624,287.00,0.2788,-0.001742,incorrect
2025-06-05,2002,diamond_top,sell,0.7208,"[0.6, 0.9)",27645419,19.40,0.3329,-0.030928,incorrect
2025-06-05,1102,diamond_top,sell,0.4953,"[0.3, 0.6)",9787373,41.65,0.1656,0.032413,incorrect
2025-06-05,2002,m_top,sell,0.7208,"[0.6, 0.9)",27645419,19.40,0.1174,-0.030928,incorrect
2025-06-05,1436,diamond_top,sell,0.0000,"[0.0, 0.3)",232188,117.00,0.0000,0.042735,incorrect
2025-06-05,1532,diamond_top,sell,0.0000,"[0.0, 0.3)",852802,25.90,0.0000,0.036680,incorrect
2025-06-05,1720,diamond_top,sell,0.0000,"[0.0, 0.3)",144337,57.70,0.0000,0.003466,incorrect
2025-06-05,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",270104,9.39,0.0000,-0.042599,incorrect
2025-06-05,1442,w_bottom,buy,0.0000,"[0.0, 0.3)",944648,75.00,0.0000,-0.049333,incorrect
2025-06-06,2002,diamond_top,sell,0.7197,"[0.6, 0.9)",27507209,19.55,0.3324,-0.007673,incorrect
2025-06-06,2002,m_top,sell,0.7197,"[0.6, 0.9)",27507209,19.55,0.1172,-0.007673,incorrect
2025-06-06,1436,diamond_top,sell,0.0000,"[0.0, 0.3)",222714,117.50,0.0000,0.025532,incorrect
2025-06-06,1532,diamond_top,sell,0.0000,"[0.0, 0.3)",684162,25.75,0.0000,0.048544,incorrect
2025-06-06,1720,diamond_top,sell,0.0000,"[0.0, 0.3)",142506,57.80,0.0000,0.005190,incorrect
2025-06-06,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",270166,9.28,0.0000,-0.024784,incorrect
2025-06-06,1442,w_bottom,buy,0.0000,"[0.0, 0.3)",995778,76.30,0.0000,-0.060288,incorrect
2025-06-09,2002,diamond_top,sell,0.7178,"[0.6, 0.9)",27258544,19.35,0.3315,-0.005168,incorrect
2025-06-09,2002,m_top,sell,0.7178,"[0.6, 0.9)",27258544,19.35,0.1169,-0.005168,incorrect
2025-06-09,1436,diamond_top,sell,0.0000,"[0.0, 0.3)",232115,114.00,0.0000,0.061404,incorrect
2025-06-09,1532,diamond_top,sell,0.0000,"[0.0, 0.3)",652008,25.30,0.0000,0.063241,incorrect
2025-06-09,1720,diamond_top,sell,0.0000,"[0.0, 0.3)",140340,58.10,0.0000,-0.015491,incorrect
2025-06-09,1473,diamond_top,sell,0.0000,"[0.0, 0.3)",194906,29.40,0.0000,-0.061224,correct
2025-06-09,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",275624,9.00,0.0000,-0.001111,incorrect
2025-06-09,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",82386,15.20,0.0000,-0.039474,incorrect
2025-06-09,1442,w_bottom,buy,0.0119,"[0.0, 0.3)",1056271,81.00,0.0021,-0.128395,incorrect
2025-06-10,2002,diamond_top,sell,0.7203,"[0.6, 0.9)",27580513,19.40,0.3327,-0.020619,incorrect
2025-06-10,2002,m_top,sell,0.7203,"[0.6, 0.9)",27580513,19.40,0.1173,-0.020619,incorrect
2025-06-10,1522,diamond_top,sell,0.0000,"[0.0, 0.3)",683158,45.95,0.0000,0.020675,incorrect
2025-06-10,1532,diamond_top,sell,0.0000,"[0.0, 0.3)",639352,25.30,0.0000,0.043478,incorrect
2025-06-10,1473,diamond_top,sell,0.0000,"[0.0, 0.3)",207432,29.85,0.0000,-0.068677,correct
2025-06-10,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",287762,9.12,0.0000,0.007675,incorrect
2025-06-10,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",82985,15.15,0.0000,-0.042904,incorrect
2025-06-10,2376,ascending_wedge,buy,0.4416,"[0.3, 0.6)",7641449,287.00,0.3505,-0.050523,incorrect
2025-06-10,1442,w_bottom,buy,0.0282,"[0.0, 0.3)",1138796,79.90,0.0050,-0.120150,incorrect
2025-06-10,3008,w_bottom,buy,0.0000,"[0.0, 0.3)",554150,2330.00,0.0000,-0.062232,incorrect
2025-06-11,2002,diamond_top,sell,0.7192,"[0.6, 0.9)",27442936,19.50,0.3322,-0.035897,incorrect
2025-06-11,2002,m_top,sell,0.7192,"[0.6, 0.9)",27442936,19.50,0.1171,-0.035897,incorrect
2025-06-11,1522,diamond_top,sell,0.0000,"[0.0, 0.3)",650036,46.10,0.0000,-0.007592,incorrect
2025-06-11,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",306729,94.70,0.0000,-0.048574,incorrect
2025-06-11,1473,diamond_top,sell,0.0000,"[0.0, 0.3)",203511,27.65,0.0000,-0.023508,incorrect
2025-06-11,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",283084,9.03,0.0000,0.002215,incorrect
2025-06-11,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",83479,15.50,0.0000,-0.077419,correct
2025-06-11,1442,w_bottom,buy,0.0437,"[0.0, 0.3)",1223154,82.00,0.0077,-0.141463,incorrect
2025-06-11,3008,w_bottom,buy,0.0000,"[0.0, 0.3)",505148,2365.00,0.0000,-0.086681,incorrect
2025-06-12,2002,diamond_top,sell,0.7189,"[0.6, 0.9)",27398978,19.45,0.3320,-0.028278,incorrect
2025-06-12,1319,m_top,sell,0.2671,"[0.0, 0.3)",3421007,117.00,0.1350,-0.193162,correct
2025-06-12,2002,m_top,sell,0.7189,"[0.6, 0.9)",27398978,19.45,0.1171,-0.028278,incorrect
2025-06-12,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",301683,93.70,0.0000,-0.035219,incorrect
2025-06-12,1473,diamond_top,sell,0.0000,"[0.0, 0.3)",195915,27.60,0.0000,-0.021739,incorrect
2025-06-12,1455,diamond_top,sell,0.0000,"[0.0, 0.3)",275561,8.92,0.0000,-0.003363,incorrect
2025-06-12,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",78689,15.40,0.0000,-0.074675,correct
2025-06-12,1442,w_bottom,buy,0.0242,"[0.0, 0.3)",1118060,79.90,0.0043,-0.110138,incorrect
2025-06-12,3008,w_bottom,buy,0.0000,"[0.0, 0.3)",491016,2355.00,0.0000,-0.072187,incorrect
2025-06-13,2002,diamond_top,sell,0.7196,"[0.6, 0.9)",27491133,19.20,0.3323,-0.013021,incorrect
2025-06-13,1319,m_top,sell,0.2653,"[0.0, 0.3)",3392718,114.50,0.1352,-0.180786,correct
2025-06-13,2002,m_top,sell,0.7196,"[0.6, 0.9)",27491133,19.20,0.1172,-0.013021,incorrect
2025-06-13,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",329855,91.50,0.0000,-0.012022,incorrect
2025-06-13,1473,diamond_top,sell,0.0000,"[0.0, 0.3)",202483,26.90,0.0000,0.000000,incorrect
2025-06-13,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",76820,15.25,0.0000,-0.081967,correct
2025-06-13,1442,w_bottom,buy,0.0232,"[0.0, 0.3)",1112550,78.10,0.0041,-0.085787,incorrect
2025-06-13,3008,w_bottom,buy,0.0000,"[0.0, 0.3)",488896,2330.00,0.0000,-0.060086,incorrect
2025-06-16,1319,m_top,sell,0.2709,"[0.0, 0.3)",3481137,110.50,0.1381,-0.140271,correct
2025-06-16,2002,m_top,sell,0.7176,"[0.6, 0.9)",27242192,19.20,0.1169,-0.020833,incorrect
2025-06-16,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",325505,91.80,0.0000,0.067538,incorrect
2025-06-16,1473,diamond_top,sell,0.0000,"[0.0, 0.3)",198148,26.75,0.0000,0.024299,incorrect
2025-06-16,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",72936,15.30,0.0000,-0.075163,correct
2025-06-16,1616,ascending_wedge,buy,0.5111,"[0.3, 0.6)",10526556,37.50,0.0279,-0.125333,incorrect
2025-06-16,1442,w_bottom,buy,0.0348,"[0.0, 0.3)",1173848,74.90,0.0002,-0.042724,incorrect
2025-06-17,1319,m_top,sell,0.2809,"[0.0, 0.3)",3645575,109.50,0.1432,-0.123288,correct
2025-06-17,2002,m_top,sell,0.7128,"[0.6, 0.9)",26640060,19.10,0.1161,-0.013089,incorrect
2025-06-17,1597,diamond_top,sell,0.1648,"[0.0, 0.3)",2136257,86.00,0.0631,-0.081395,correct
2025-06-17,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",320557,91.60,0.0000,0.113537,incorrect
2025-06-17,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",72777,15.30,0.0000,-0.094771,correct
2025-06-18,1319,m_top,sell,0.2940,"[0.0, 0.3)",3873429,107.50,0.1499,-0.060465,correct
2025-06-18,1597,diamond_top,sell,0.1196,"[0.0, 0.3)",1734696,85.70,0.0458,-0.061844,correct
2025-06-18,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",315648,91.50,0.0000,0.125683,incorrect
2025-06-18,1528,diamond_top,sell,0.0000,"[0.0, 0.3)",972725,12.90,0.0000,-0.046512,incorrect
2025-06-18,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",67057,15.25,0.0000,-0.091803,correct
2025-06-19,1319,m_top,sell,0.3030,"[0.3, 0.6)",4035807,109.00,0.1545,-0.082569,correct
2025-06-19,1597,diamond_top,sell,0.1062,"[0.0, 0.3)",1630766,83.80,0.0406,-0.039379,incorrect
2025-06-19,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",316835,91.20,0.0000,0.118421,incorrect
2025-06-19,1528,diamond_top,sell,0.0000,"[0.0, 0.3)",831177,12.60,0.0000,-0.027778,incorrect
2025-06-19,1217,diamond_top,sell,0.0000,"[0.0, 0.3)",499461,10.60,0.0000,0.023585,incorrect
2025-06-19,1535,diamond_top,sell,0.0000,"[0.0, 0.3)",31441,56.90,0.0000,0.007030,incorrect
2025-06-19,1445,diamond_top,sell,0.0000,"[0.0, 0.3)",64740,15.00,0.0000,-0.056667,correct
2025-06-19,1419,ascending_flag,buy,0.1952,"[0.0, 0.3)",2457075,59.00,0.0002,0.035593,incorrect
2025-06-19,1432,ascending_wedge,buy,0.0000,"[0.0, 0.3)",89932,17.80,0.0000,-0.047753,incorrect
2025-06-20,1319,m_top,sell,0.3278,"[0.3, 0.6)",4523900,99.50,0.1671,0.030151,incorrect
2025-06-20,1597,diamond_top,sell,0.0990,"[0.0, 0.3)",1577328,83.00,0.0379,0.002410,incorrect
2025-06-20,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",327130,90.60,0.0000,0.114790,incorrect
2025-06-20,1528,diamond_top,sell,0.0000,"[0.0, 0.3)",817814,12.40,0.0000,0.016129,incorrect
2025-06-20,1535,diamond_top,sell,0.0000,"[0.0, 0.3)",32329,57.00,0.0000,0.007018,incorrect
2025-06-23,2002,diamond_top,sell,0.7024,"[0.6, 0.9)",25397747,18.45,0.3244,0.029810,incorrect
2025-06-23,1319,m_top,sell,0.3349,"[0.3, 0.6)",4674588,100.00,0.1707,0.005000,incorrect
2025-06-23,1536,diamond_top,sell,0.2630,"[0.0, 0.3)",3357034,58.80,0.1235,-0.037415,incorrect
2025-06-23,1597,diamond_top,sell,0.0878,"[0.0, 0.3)",1498375,82.50,0.0336,0.015758,incorrect
2025-06-23,1786,diamond_top,sell,0.0000,"[0.0, 0.3)",325021,90.20,0.0000,0.208426,incorrect
2025-06-23,1528,diamond_top,sell,0.0000,"[0.0, 0.3)",799611,12.25,0.0000,0.032653,incorrect
2025-06-23,1535,diamond_top,sell,0.0000,"[0.0, 0.3)",33590,56.10,0.0000,0.024955,incorrect
2025-06-23,1441,diamond_top,sell,0.0000,"[0.0, 0.3)",17554,11.75,0.0000,0.004255,incorrect
2025-06-24,1319,m_top,sell,0.3417,"[0.3, 0.6)",4823397,99.70,0.1742,0.018054,incorrect
2025-06-24,6505,diamond_top,sell,0.4661,"[0.3, 0.6)",8552993,36.75,0.0506,0.061224,incorrect
2025-06-24,1597,diamond_top,sell,0.0395,"[0.0, 0.3)",1199509,85.50,0.0151,-0.012865,incorrect
2025-06-24,1535,diamond_top,sell,0.0000,"[0.0, 0.3)",32778,56.60,0.0000,-0.015901,incorrect
2025-06-24,1441,diamond_top,sell,0.0000,"[0.0, 0.3)",17534,11.80,0.0000,0.004237,incorrect
2025-06-24,2382,ascending_wedge,buy,0.6141,"[0.6, 0.9)",16909893,289.50,0.0345,-0.055268,incorrect
2025-06-25,1319,m_top,sell,0.3438,"[0.3, 0.6)",4870252,99.30,0.1753,0.017120,incorrect
2025-06-25,6505,diamond_top,sell,0.4671,"[0.3, 0.6)",8594495,36.10,0.1433,0.076177,incorrect
2025-06-25,1597,diamond_top,sell,0.0227,"[0.0, 0.3)",1110208,84.80,0.0087,-0.033019,incorrect
2025-06-25,1235,descending_flag,sell,0.0000,"[0.0, 0.3)",26212,65.10,0.0000,-0.047619,incorrect
2025-06-25,1736,w_bottom,buy,0.0603,"[0.0, 0.3)",1319900,177.00,0.0021,-0.096045,incorrect
2025-06-26,1319,m_top,sell,0.3452,"[0.3, 0.6)",4902870,101.00,0.1760,0.059406,incorrect
2025-06-26,1597,diamond_top,sell,0.0380,"[0.0, 0.3)",1191099,85.40,0.0145,-0.005855,incorrect
